GRID         157        40.0576464.7919319.65568
GRID         158        40.0576464.7919315.79691
GRID         159        24.0700964.7919311.93814
GRID         160        28.0669864.7919311.93814
GRID         161        24.0700964.791938.07937 
GRID         162        24.0700964.791934.220602
GRID         163        28.0669864.791938.07937 
GRID         164        28.0669864.791934.220602
GRID         165        24.0700964.7919319.65568
GRID         166        24.0700964.7919315.79691
GRID         167        28.0669864.7919319.65568
GRID         168        28.0669864.7919315.79691
GRID         169        112.001660.74187.3618334
GRID         170        112.001656.69181.3618334
GRID         171        112.001652.64175.3618334
GRID         172        108.004752.64175.3618334
GRID         173        104.007852.64175.3618334
GRID         174        100.011 52.64175.3618334
GRID         175        96.0140752.64175.3618334
GRID         176        92.0171952.64175.3618334
GRID         177        88.0203 52.64175.3618334
GRID         178        84.0234152.64175.3618334
GRID         179        80.0265252.64175.3618334
GRID         180        76.0296352.64175.3618334
GRID         181        72.0327552.64175.3618334
GRID         182        68.0358652.64175.3618334
GRID         183        64.0389752.64175.3618334
GRID         184        60.0420852.64175.3618334
GRID         185        56.0451952.64175.3618334
GRID         186        52.0483152.64175.3618334
GRID         187        48.0514252.64175.3618334
GRID         188        44.0545352.64175.3618334
GRID         189        40.0576452.64175.3618334
GRID         190        36.0607652.64175.3618334
GRID         191        32.0638752.64175.3618334
GRID         192        28.0669852.64175.3618334
GRID         193        24.0700952.64175.3618334
GRID         194        20.0732 52.64175.3618334
GRID         195        20.0732 56.69181.3618334
GRID         196        20.0732 60.74187.3618334
GRID         197        68.0358656.69181.3618334
GRID         198        68.0358660.74187.3618334
GRID         199        92.0171956.69181.3618334
GRID         200        92.0171960.74187.3618334
GRID         201        104.007856.69181.3618334
GRID         202        104.007860.74187.3618334
GRID         203        108.004756.69181.3618334
GRID         204        108.004760.74187.3618334
GRID         205        96.0140756.69181.3618334
GRID         206        100.011 56.69181.3618334
GRID         207        96.0140760.74187.3618334
GRID         208        100.011 60.74187.3618334
GRID         209        80.0265256.69181.3618334
GRID         210        80.0265260.74187.3618334
GRID         211        84.0234156.69181.3618334
GRID         212        88.0203 56.69181.3618334
GRID         213        84.0234160.74187.3618334
GRID         214        88.0203 60.74187.3618334
GRID         215        72.0327556.69181.3618334
GRID         216        76.0296356.69181.3618334
GRID         217        72.0327560.74187.3618334
GRID         218        76.0296360.74187.3618334
GRID         219        44.0545356.69181.3618334
GRID         220        44.0545360.74187.3618334
GRID         221        56.0451956.69181.3618334
GRID         222        56.0451960.74187.3618334
GRID         223        60.0420856.69181.3618334
GRID         224        64.0389756.69181.3618334
GRID         225        60.0420860.74187.3618334
GRID         226        64.0389760.74187.3618334
GRID         227        48.0514256.69181.3618334
GRID         228        52.0483156.69181.3618334
GRID         229        48.0514260.74187.3618334
GRID         230        52.0483160.74187.3618334
GRID         231        32.0638756.69181.3618334
GRID         232        32.0638760.74187.3618334
GRID         233        36.0607656.69181.3618334
GRID         234        40.0576456.69181.3618334
GRID         235        36.0607660.74187.3618334
GRID         236        40.0576460.74187.3618334
GRID         237        24.0700956.69181.3618334
GRID         238        28.0669856.69181.3618334
GRID         239        24.0700960.74187.3618334
GRID         240        28.0669860.74187.3618334
GRID         241        112.001652.6417523.51444
GRID         242        112.001656.6918123.51444
GRID         243        112.001660.7418723.51444
GRID         244        20.0732 60.7418723.51444
GRID         245        20.0732 56.6918123.51444
GRID         246        20.0732 52.6417523.51444
GRID         247        24.0700952.6417523.51444
GRID         248        28.0669852.6417523.51444
GRID         249        32.0638752.6417523.51444
GRID         250        36.0607652.6417523.51444
GRID         251        40.0576452.6417523.51444
GRID         252        44.0545352.6417523.51444
GRID         253        48.0514252.6417523.51444
GRID         254        52.0483152.6417523.51444
GRID         255        56.0451952.6417523.51444
GRID         256        60.0420852.6417523.51444
GRID         257        64.0389752.6417523.51444
GRID         258        68.0358652.6417523.51444
GRID         259        72.0327552.6417523.51444
GRID         260        76.0296352.6417523.51444
GRID         261        80.0265252.6417523.51444
GRID         262        84.0234152.6417523.51444
GRID         263        88.0203 52.6417523.51444
GRID         264        92.0171952.6417523.51444
GRID         265        96.0140752.6417523.51444
GRID         266        100.011 52.6417523.51444
GRID         267        104.007852.6417523.51444
GRID         268        108.004752.6417523.51444
GRID         269        68.0358660.7418723.51444
GRID         270        68.0358656.6918123.51444
GRID         271        92.0171960.7418723.51444
GRID         272        92.0171956.6918123.51444
GRID         273        104.007860.7418723.51444
GRID         274        104.007856.6918123.51444
GRID         275        108.004760.7418723.51444
GRID         276        108.004756.6918123.51444
GRID         277        96.0140760.7418723.51444
GRID         278        100.011 60.7418723.51444
GRID         279        96.0140756.6918123.51444
GRID         280        100.011 56.6918123.51444
GRID         281        80.0265260.7418723.51444
GRID         282        80.0265256.6918123.51444
GRID         283        84.0234160.7418723.51444
GRID         284        88.0203 60.7418723.51444
GRID         285        84.0234156.6918123.51444
GRID         286        88.0203 56.6918123.51444
GRID         287        72.0327560.7418723.51444
GRID         288        76.0296360.7418723.51444
GRID         289        72.0327556.6918123.51444
GRID         290        76.0296356.6918123.51444
GRID         291        44.0545360.7418723.51444
GRID         292        44.0545356.6918123.51444
GRID         293        56.0451960.7418723.51444
GRID         294        56.0451956.6918123.51444
GRID         295        60.0420860.7418723.51444
GRID         296        64.0389760.7418723.51444
GRID         297        60.0420856.6918123.51444
GRID         298        64.0389756.6918123.51444
GRID         299        48.0514260.7418723.51444
GRID         300        52.0483160.7418723.51444
GRID         301        48.0514256.6918123.51444
GRID         302        52.0483156.6918123.51444
GRID         303        32.0638760.7418723.51444
GRID         304        32.0638756.6918123.51444
GRID         305        36.0607660.7418723.51444
GRID         306        40.0576460.7418723.51444
GRID         307        36.0607656.6918123.51444
GRID         308        40.0576456.6918123.51444
GRID         309        24.0700960.7418723.51444
GRID         310        28.0669860.7418723.51444
GRID         311        24.0700956.6918123.51444
GRID         312        28.0669856.6918123.51444
GRID         313        112.001652.641754.220602
GRID         314        112.001652.641758.07937 
GRID         315        112.001652.6417511.93814
GRID         316        112.001652.6417515.79691
GRID         317        112.001652.6417519.65568
GRID         318        20.0732 52.6417519.65568
GRID         319        20.0732 52.6417515.79691
GRID         320        20.0732 52.6417511.93814
GRID         321        20.0732 52.641758.07937 
GRID         322        20.0732 52.641754.220602
GRID         323        68.0358652.6417519.65568
GRID         324        68.0358652.6417515.79691
GRID         325        68.0358652.6417511.93814
GRID         326        68.0358652.641758.07937 
GRID         327        68.0358652.641754.220602
GRID         328        92.0171952.6417519.65568
GRID         329        92.0171952.6417515.79691
GRID         330        92.0171952.6417511.93814
GRID         331        92.0171952.641758.07937 
GRID         332        92.0171952.641754.220602
GRID         333        96.0140752.6417511.93814
GRID         334        100.011 52.6417511.93814
GRID         335        104.007852.6417511.93814
GRID         336        108.004752.6417511.93814
GRID         337        100.011 52.6417515.79691
GRID         338        100.011 52.6417519.65568
GRID         339        96.0140752.6417515.79691
GRID         340        96.0140752.6417519.65568
GRID         341        104.007852.6417515.79691
GRID         342        104.007852.6417519.65568
GRID         343        108.004752.6417515.79691
GRID         344        108.004752.6417519.65568
GRID         345        100.011 52.641754.220602
GRID         346        100.011 52.641758.07937 
GRID         347        96.0140752.641754.220602
GRID         348        96.0140752.641758.07937 
GRID         349        104.007852.641754.220602
GRID         350        104.007852.641758.07937 
GRID         351        108.004752.641754.220602
GRID         352        108.004752.641758.07937 
GRID         353        80.0265252.6417519.65568
GRID         354        80.0265252.6417515.79691
GRID         355        80.0265252.6417511.93814
GRID         356        80.0265252.641758.07937 
GRID         357        80.0265252.641754.220602
GRID         358        84.0234152.6417511.93814
GRID         359        88.0203 52.6417511.93814
GRID         360        84.0234152.6417515.79691
GRID         361        84.0234152.6417519.65568
GRID         362        88.0203 52.6417515.79691
GRID         363        88.0203 52.6417519.65568
GRID         364        84.0234152.641754.220602
GRID         365        84.0234152.641758.07937 
GRID         366        88.0203 52.641754.220602
GRID         367        88.0203 52.641758.07937 
GRID         368        72.0327552.6417511.93814
GRID         369        76.0296352.6417511.93814
GRID         370        72.0327552.6417515.79691
GRID         371        72.0327552.6417519.65568
GRID         372        76.0296352.6417515.79691
GRID         373        76.0296352.6417519.65568
GRID         374        72.0327552.641754.220602
GRID         375        72.0327552.641758.07937 
GRID         376        76.0296352.641754.220602
GRID         377        76.0296352.641758.07937 
GRID         378        44.0545352.6417519.65568
GRID         379        44.0545352.6417515.79691
GRID         380        44.0545352.6417511.93814
GRID         381        44.0545352.641758.07937 
GRID         382        44.0545352.641754.220602
GRID         383        56.0451952.6417519.65568
GRID         384        56.0451952.6417515.79691
GRID         385        56.0451952.6417511.93814
GRID         386        56.0451952.641758.07937 
GRID         387        56.0451952.641754.220602
GRID         388        60.0420852.6417511.93814
GRID         389        64.0389752.6417511.93814
GRID         390        60.0420852.6417515.79691
GRID         391        60.0420852.6417519.65568
GRID         392        64.0389752.6417515.79691
GRID         393        64.0389752.6417519.65568
GRID         394        60.0420852.641754.220602
GRID         395        60.0420852.641758.07937 
GRID         396        64.0389752.641754.220602
GRID         397        64.0389752.641758.07937 
GRID         398        48.0514252.6417511.93814
GRID         399        52.0483152.6417511.93814
GRID         400        48.0514252.6417515.79691
GRID         401        48.0514252.6417519.65568
GRID         402        52.0483152.6417515.79691
GRID         403        52.0483152.6417519.65568
GRID         404        48.0514252.641754.220602
GRID         405        48.0514252.641758.07937 
GRID         406        52.0483152.641754.220602
GRID         407        52.0483152.641758.07937 
GRID         408        32.0638752.6417519.65568
GRID         409        32.0638752.6417515.79691
GRID         410        32.0638752.6417511.93814
GRID         411        32.0638752.641758.07937 
GRID         412        32.0638752.641754.220602
GRID         413        36.0607652.6417511.93814
GRID         414        40.0576452.6417511.93814
GRID         415        36.0607652.6417515.79691
GRID         416        36.0607652.6417519.65568
GRID         417        40.0576452.6417515.79691
GRID         418        40.0576452.6417519.65568
GRID         419        36.0607652.641754.220602
GRID         420        36.0607652.641758.07937 
GRID         421        40.0576452.641754.220602
GRID         422        40.0576452.641758.07937 
GRID         423        24.0700952.6417511.93814
GRID         424        28.0669852.6417511.93814
GRID         425        24.0700952.6417515.79691
GRID         426        24.0700952.6417519.65568
GRID         427        28.0669852.6417515.79691
GRID         428        28.0669852.6417519.65568
GRID         429        24.0700952.641754.220602
GRID         430        24.0700952.641758.07937 
GRID         431        28.0669852.641754.220602
GRID         432        28.0669852.641758.07937 
GRID         433        20.0    25.79018-60.7034
GRID         434        11.6666725.79018-60.7034
GRID         435        3.33333325.79018-60.7034
GRID         436        -5.0    25.79018-60.7034
GRID         437        -5.0    35.15595-58.9024
GRID         438        -5.0    44.52171-57.1013
GRID         439        -5.0    53.88748-55.3002
GRID         440        -5.0    63.25324-53.4992
GRID         441        -5.0    72.61901-51.6981
GRID         442        -5.0    81.98478-49.8971
GRID         443        -5.0    91.35054-48.096 
GRID         444        3.33333391.35054-48.096 
GRID         445        11.6666791.35054-48.096 
GRID         446        20.0    91.35054-48.096 
GRID         447        20.0    81.98478-49.8971
GRID         448        20.0    72.61901-51.6981
GRID         449        20.0    63.25324-53.4992
GRID         450        20.0    53.88748-55.3002
GRID         451        20.0    44.52171-57.1013
GRID         452        20.0    35.15595-58.9024
GRID         453        3.31059551.03194-55.8494
GRID         454        11.7041348.07884-56.4173
GRID         455        3.26258 42.03206-57.5801
GRID         456        3.15937933.47187-59.2262
GRID         457        11.7474839.39239-58.0877
GRID         458        11.9637931.60802-59.5846
GRID         459        3.30049769.89971-52.2211
GRID         460        11.6332166.47827-52.879 
GRID         461        3.32766460.33225-54.0609
GRID         462        11.6753257.18485-54.6662
GRID         463        3.16171679.96427-50.2856
GRID         464        11.5323275.76203-51.0937
GRID         465        11.2696584.56589-49.4007
GRID         466        20.0    22.3149349.18981
GRID         467        11.6666722.3149349.18981
GRID         468        3.33333322.3149349.18981
GRID         469        -5.0    22.3149349.18981
GRID         470        -5.0    22.6308639.19952
GRID         471        -5.0    22.9467929.20922
GRID         472        -5.0    23.2627219.21893
GRID         473        -5.0    23.578669.228636
GRID         474        -5.0    23.89459-.761657
GRID         475        -5.0    24.21052-10.752 
GRID         476        -5.0    24.52645-20.7422
GRID         477        -5.0    24.84239-30.7325
GRID         478        -5.0    25.15832-40.7228
GRID         479        -5.0    25.47425-50.7131
GRID         480        20.0    25.47425-50.7131
GRID         481        20.0    25.15832-40.7228
GRID         482        20.0    24.84239-30.7325
GRID         483        20.0    24.52645-20.7422
GRID         484        20.0    24.21052-10.752 
GRID         485        20.0    23.89459-.761657
GRID         486        20.0    23.578669.228636
GRID         487        20.0    23.2627219.21893
GRID         488        20.0    22.9467929.20922
GRID         489        20.0    22.6308639.19952
GRID         490        3.33333323.9999 -4.09175
GRID         491        11.6666724.10521-7.42185
GRID         492        3.30217 23.0391126.28982
GRID         493        11.6281 23.1551822.61971
GRID         494        3.16177322.6991 37.04164
GRID         495        11.5313322.8409832.55502
GRID         496        11.2696522.5437941.95275
GRID         497        3.33596523.683175.923858
GRID         498        3.33491523.3639516.01792
GRID         499        11.6666723.789  2.577291
GRID         500        11.6569923.4723 12.5919 
GRID         501        11.6978325.06599-37.8034
GRID         502        3.3719  24.94993-34.1333
GRID         503        11.8382325.40601-48.5552
GRID         504        3.46867525.26413-44.0686
GRID         505        3.73034925.56132-53.4664
GRID         506        11.6640424.42194-17.4375
GRID         507        11.6650924.74116-27.5315
GRID         508        3.33333424.31611-14.0909
GRID         509        3.34300624.63281-24.1055
GRID         510        -5.0    31.6379150.99817
GRID         511        -5.0    40.9609 52.80652
GRID         512        -5.0    50.2838854.61488
GRID         513        -5.0    59.6068756.42323
GRID         514        -5.0    68.9298558.23159
GRID         515        -5.0    78.2528460.03994
GRID         516        -5.0    87.5758361.8483 
GRID         517        -5.0    96.8988163.65666
GRID         518        -5.0    96.3944253.49732
GRID         519        -5.0    95.8900443.33799
GRID         520        -5.0    95.3856533.17865
GRID         521        -5.0    94.8812623.01932
GRID         522        -5.0    94.3768712.85998
GRID         523        -5.0    93.872482.700649
GRID         524        -5.0    93.36809-7.45869
GRID         525        -5.0    92.86371-17.618 
GRID         526        -5.0    92.35932-27.7774
GRID         527        -5.0    91.85493-37.9367
GRID         528        -5.0    85.479368.718555
GRID         529        -5.0    76.668434.541377
GRID         530        -5.0    67.94293.3435303
GRID         531        -5.0    59.26885-3.88024
GRID         532        -5.0    50.61693-8.10521
GRID         533        -5.0    41.95353-12.3091
GRID         534        -5.0    33.25415-16.5198
GRID         535        -5.0    59.179136.071916
GRID         536        -5.0    59.2250116.03758
GRID         537        -5.0    59.2667626.0299 
GRID         538        -5.0    59.2230636.13834
GRID         539        -5.0    58.9916946.50639
GRID         540        -5.0    86.7478 39.06917
GRID         541        -5.0    77.4717334.39118
GRID         542        -5.0    68.2721430.22906
GRID         543        -5.0    77.9221544.05473
GRID         544        -5.0    78.7026653.15337
GRID         545        -5.0    87.3827649.76882
GRID         546        -5.0    68.3000140.05966
GRID         547        -5.0    68.6149649.46196
GRID         548        -5.0    76.8904414.533  
GRID         549        -5.0    77.1738424.50455
GRID         550        -5.0    85.8618318.76749
GRID         551        -5.0    86.2799628.85731
GRID         552        -5.0    68.0041410.31098
GRID         553        -5.0    68.1567120.28638
GRID         554        -5.0    50.3091621.69122
GRID         555        -5.0    41.3040617.38364
GRID         556        -5.0    32.3725913.312  
GRID         557        -5.0    41.2378327.11135
GRID         558        -5.0    41.3043136.71672
GRID         559        -5.0    41.7179245.86934
GRID         560        -5.0    50.4319 42.43164
GRID         561        -5.0    50.3242 31.75802
GRID         562        -5.0    31.9569832.81422
GRID         563        -5.0    32.1383823.11909
GRID         564        -5.0    31.8505242.23734
GRID         565        -5.0    41.63646-2.36876
GRID         566        -5.0    41.436127.554549
GRID         567        -5.0    50.390391.835099
GRID         568        -5.0    50.3160711.76321
GRID         569        -5.0    32.91602-6.55493
GRID         570        -5.0    32.628743.409318
GRID         571        -5.0    62.67787-43.9408
GRID         572        -5.0    61.1755 -33.8397
GRID         573        -5.0    60.02809-23.6684
GRID         574        -5.0    59.54463-13.7677
GRID         575        -5.0    68.62274-29.2922
GRID         576        -5.0    76.72896-24.7346
GRID         577        -5.0    84.80309-21.3799
GRID         578        -5.0    81.30105-42.0312
GRID         579        -5.0    76.50347-33.8162
GRID         580        -5.0    84.48426-31.7317
GRID         581        -5.0    70.7895 -40.3356
GRID         582        -5.0    76.57863-5.38571
GRID         583        -5.0    76.63651-15.1825
GRID         584        -5.0    68.04735-9.53969
GRID         585        -5.0    68.29435-19.3684
GRID         586        -5.0    85.16924-1.31406
GRID         587        -5.0    84.95377-11.3252
GRID         588        -5.0    34.03462-36.5438
GRID         589        -5.0    42.9533 -31.942 
GRID         590        -5.0    51.73013-27.8617
GRID         591        -5.0    43.37488-41.4438
GRID         592        -5.0    43.42558-50.3641
GRID         593        -5.0    34.31084-47.0579
GRID         594        -5.0    52.64383-37.5509
GRID         595        -5.0    53.30423-46.7507
GRID         596        -5.0    42.40735-22.1857
GRID         597        -5.0    33.64463-26.4876
GRID         598        -5.0    51.02696-17.9907
GRID         599        3.33333396.8988163.65666
GRID         600        11.6666796.8988163.65666
GRID         601        20.0    96.8988163.65666
GRID         602        20.0    96.3944253.49732
GRID         603        20.0    95.8900443.33799
GRID         604        20.0    95.3856533.17865
GRID         605        20.0    94.8812623.01932
GRID         606        20.0    94.3768712.85998
GRID         607        20.0    93.872482.700649
GRID         608        20.0    93.36809-7.45869
GRID         609        20.0    92.86371-17.618 
GRID         610        20.0    92.35932-27.7774
GRID         611        20.0    91.85493-37.9367
GRID         612        3.33333394.040616.087093
GRID         613        11.6666794.208749.473538
GRID         614        3.30217 92.50671-24.8086
GRID         615        11.6281 92.69201-21.0763
GRID         616        3.16177391.96388-35.7423
GRID         617        11.5313392.1904 -31.1798
GRID         618        11.2696591.71593-40.7365
GRID         619        3.33596593.53495-4.09799
GRID         620        3.33491593.02532-14.3628
GRID         621        11.6666793.70391-.694796
GRID         622        11.6569993.19829-10.8789
GRID         623        11.6978395.7426440.36918
GRID         624        3.3719  95.5573536.63698
GRID         625        11.8382396.2854851.30293
GRID         626        3.46867596.0589646.7404 
GRID         627        3.73034996.5334356.29714
GRID         628        11.6640494.7144119.65862
GRID         629        11.6650995.2240329.92348
GRID         630        3.33333494.5454516.25543
GRID         631        3.34300695.0510626.43949
GRID         632        20.0    87.5758361.8483 
GRID         633        20.0    78.2528460.03994
GRID         634        20.0    68.9298558.23159
GRID         635        20.0    59.6068756.42323
GRID         636        20.0    50.2838854.61488
GRID         637        20.0    40.9609 52.80652
GRID         638        20.0    31.6379150.99817
GRID         639        20.0    32.430223.531477
GRID         640        20.0    41.153787.680952
GRID         641        20.0    50.0056811.84091
GRID         642        20.0    58.9436116.00465
GRID         643        20.0    67.9583120.11998
GRID         644        20.0    77.0805224.25764
GRID         645        20.0    86.2586428.6685 
GRID         646        20.0    59.1563526.02834
GRID         647        20.0    59.2133436.12786
GRID         648        20.0    59.0392446.48572
GRID         649        20.0    50.2927131.92919
GRID         650        20.0    41.2085127.36204
GRID         651        20.0    32.1297123.28448
GRID         652        20.0    41.2013417.58212
GRID         653        20.0    50.1839321.84347
GRID         654        20.0    32.3076313.44923
GRID         655        20.0    41.7301945.99288
GRID         656        20.0    41.2972 36.94816
GRID         657        20.0    50.4580842.54552
GRID         658        20.0    31.8255242.35502
GRID         659        20.0    31.9490332.98372
GRID         660        20.0    77.4466334.12368
GRID         661        20.0    77.9131743.82087
GRID         662        20.0    78.6862453.02809
GRID         663        20.0    68.3054 39.87637
GRID         664        20.0    68.2051830.04815
GRID         665        20.0    68.6416249.34293
GRID         666        20.0    86.7340538.89683
GRID         667        20.0    87.3574949.66095
GRID         668        20.0    55.60745-45.3038
GRID         669        20.0    56.25758-34.7095
GRID         670        20.0    56.899  -24.4397
GRID         671        20.0    57.50573-14.286 
GRID         672        20.0    58.06472-4.16216
GRID         673        20.0    58.558385.947745
GRID         674        20.0    32.4005 -25.9753
GRID         675        20.0    40.49858-22.1273
GRID         676        20.0    48.87381-18.2957
GRID         677        20.0    40.79657-12.2639
GRID         678        20.0    41.01485-2.29533
GRID         679        20.0    32.48029-16.2718
GRID         680        20.0    32.48801-6.40757
GRID         681        20.0    49.329  -8.253  
GRID         682        20.0    49.711751.811549
GRID         683        20.0    36.90156-50.6563
GRID         684        20.0    39.52415-41.4254
GRID         685        20.0    40.13322-31.8646
GRID         686        20.0    31.74081-44.2495
GRID         687        20.0    32.26333-35.3822
GRID         688        20.0    47.80897-38.3049
GRID         689        20.0    46.46124-48.0455
GRID         690        20.0    48.36502-28.3064
GRID         691        20.0    66.39339-10.1147
GRID         692        20.0    75.48299-5.88158
GRID         693        20.0    84.67293-1.62676
GRID         694        20.0    76.071144.218872
GRID         695        20.0    76.6204314.28657
GRID         696        20.0    66.993374.8822-3
GRID         697        20.0    67.5346810.10344
GRID         698        20.0    85.228168.485672
GRID         699        20.0    85.7676818.57223
GRID         700        20.0    65.00998-30.5002
GRID         701        20.0    74.23045-25.8734
GRID         702        20.0    83.59173-21.725 
GRID         703        20.0    74.88076-15.934 
GRID         704        20.0    65.74409-20.2553
GRID         705        20.0    84.12643-11.7179
GRID         706        20.0    72.37464-44.7868
GRID         707        20.0    73.46129-35.6085
GRID         708        20.0    64.08736-41.28  
GRID         709        20.0    82.44888-41.1066
GRID         710        20.0    83.04078-31.5852
GRID         711        3.33703556.5490955.83012
GRID         712        11.6775953.3665855.21282
GRID         713        3.29096 75.5640459.51841
GRID         714        11.6186972.1364958.85357
GRID         715        3.14653585.5912161.46335
GRID         716        11.5150181.4122660.65277
GRID         717        11.2662390.1681 62.35112
GRID         718        3.33413765.9638457.65628
GRID         719        11.6528462.7606957.03497
GRID         720        12.2175834.0391751.46393
GRID         721        3.53105338.1196252.25541
GRID         722        4.93494129.8609350.65349
GRID         723        11.7407843.8852653.37375
GRID         724        3.36701347.2413754.02473
GRID         725        8.41003881.58817-27.165 
GRID         726        8.29853981.37882-39.158 
